cell_id,lat_center,lng_center,lat_min,lat_max,lng_min,lng_max,point_density,avg_speed,traffic_load
151_53,51.08938395450001,71.4026069855,51.089339153000005,51.089428756000004,71.402535409,71.40267856199999,354,7.812943259830617,0.962404794031174
151_54,51.08938395450001,71.4027501385,51.089339153000005,51.089428756000004,71.40267856199999,71.402821715,203,5.107980787580166,1.0
151_115,51.08938395450001,71.4114824715,51.089339153000005,51.089428756000004,71.411410895,71.411554048,75,6.034928759330344,0.9765034216950332
151_180,51.08938395450001,71.42078741649999,51.089339153000005,51.089428756000004,71.42071584,71.420858993,79,5.612915628056129,1.0
151_181,51.08938395450001,71.4209305695,51.089339153000005,51.089428756000004,71.420858993,71.421002146,47,12.835965587554282,0.28196102968120107
151_190,51.08938395450001,71.42221894650001,51.089339153000005,51.089428756000004,71.42214737,71.422290523,47,9.6783992699546,0.42163081766266913
151_206,51.08938395450001,71.4245093945,51.089339153000005,51.089428756000004,71.424437818,71.424580971,46,14.897839316568788,0.3184439182419614
151_207,51.08938395450001,71.42465254749999,51.089339153000005,51.089428756000004,71.424580971,71.424724124,155,14.826852269156188,0.5984454980237568
151_208,51.08938395450001,71.4247957005,51.089339153000005,51.089428756000004,71.424724124,71.424867277,204,12.420096781259309,0.6536777995949985
151_209,51.08938395450001,71.42493885350001,51.089339153000005,51.089428756000004,71.424867277,71.42501043,81,10.320256089590998,0.7861059567317106
151_232,51.08938395450001,71.4282313725,51.089339153000005,51.089428756000004,71.428159796,71.428302949,88,3.3183768639095828,1.0
151_233,51.08938395450001,71.4283745255,51.089339153000005,51.089428756000004,71.428302949,71.428446102,87,10.975667841373753,0.6538664631394402
151_275,51.08938395450001,71.4343869515,51.089339153000005,51.089428756000004,71.434315375,71.43445852800001,43,11.390567035508266,0.46899308468554646
151_295,51.08938395450001,71.4372500115,51.089339153000005,51.089428756000004,71.437178435,71.437321588,39,12.979145090563849,0.5390724015664003
151_296,51.08938395450001,71.43739316450001,51.089339153000005,51.089428756000004,71.437321588,71.437464741,36,14.2258392072169,0.4600670396602568
151_297,51.08938395450001,71.43753631749999,51.089339153000005,51.089428756000004,71.437464741,71.437607894,60,15.22838062264506,0.5011172036233952
151_298,51.08938395450001,71.4376794705,51.089339153000005,51.089428756000004,71.437607894,71.437751047,79,15.572541978464248,0.4460256590473223
151_299,51.08938395450001,71.43782262350001,51.089339153000005,51.089428756000004,71.437751047,71.4378942,83,15.404104522407259,0.5043205066048899
152_52,51.0894735575,71.40246383249999,51.089428756000004,51.089518359,71.402392256,71.402535409,98,6.987205299288093,0.9656282461051187
152_53,51.0894735575,71.4026069855,51.089428756000004,51.089518359,71.402535409,71.40267856199999,328,8.216583948217,0.9570024723333117
152_54,51.0894735575,71.4027501385,51.089428756000004,51.089518359,71.40267856199999,71.402821715,264,8.445223164394754,0.8851445654866583
152_115,51.0894735575,71.4114824715,51.089428756000004,51.089518359,71.411410895,71.411554048,62,7.280945340450096,0.8453114237530275
152_180,51.0894735575,71.42078741649999,51.089428756000004,51.089518359,71.42071584,71.420858993,50,9.64471057696123,0.6262831512410061
152_181,51.0894735575,71.4209305695,51.089428756000004,51.089518359,71.420858993,71.421002146,51,12.625640715094173,0.5266498787713807
152_190,51.0894735575,71.42221894650001,51.089428756000004,51.089518359,71.42214737,71.422290523,64,9.072622139830589,0.7670991574662889
152_207,51.0894735575,71.42465254749999,51.089428756000004,51.089518359,71.424580971,71.424724124,168,15.061533488760087,0.5458177796900413
152_208,51.0894735575,71.4247957005,51.089428756000004,51.089518359,71.424724124,71.424867277,163,12.492017915936337,0.6350238639025545
152_209,51.0894735575,71.42493885350001,51.089428756000004,51.089518359,71.424867277,71.42501043,152,9.879727526412255,0.8574319833975159
152_232,51.0894735575,71.4282313725,51.089428756000004,51.089518359,71.428159796,71.428302949,58,3.40320449401067,1.0
152_233,51.0894735575,71.4283745255,51.089428756000004,51.089518359,71.428302949,71.428446102,100,10.257310087153511,0.7566159748010528
152_276,51.0894735575,71.4345301045,51.089428756000004,51.089518359,71.43445852800001,71.434601681,42,9.878151761659668,0.5791256645205438
152_291,51.0894735575,71.43667739950001,51.089428756000004,51.089518359,71.43660582300001,71.436748976,39,13.991389113903047,0.3697088850310831
152_292,51.0894735575,71.4368205525,51.089428756000004,51.089518359,71.436748976,71.436892129,59,14.425246135100023,0.5804635852784146
152_293,51.0894735575,71.4369637055,51.089428756000004,51.089518359,71.436892129,71.437035282,83,14.972907950772207,0.5323452801547786
152_294,51.0894735575,71.4371068585,51.089428756000004,51.089518359,71.437035282,71.437178435,74,15.007788340202541,0.5241989880731796
152_295,51.0894735575,71.4372500115,51.089428756000004,51.089518359,71.437178435,71.437321588,79,15.043645167318415,0.49569941982574556
152_296,51.0894735575,71.43739316450001,51.089428756000004,51.089518359,71.437321588,71.437464741,101,12.376933779445391,0.7967647603547556
152_297,51.0894735575,71.43753631749999,51.089428756000004,51.089518359,71.437464741,71.437607894,107,7.6156441333869385,1.0
152_298,51.0894735575,71.4376794705,51.089428756000004,51.089518359,71.437607894,71.437751047,58,8.690778157553556,0.9801463459720663
153_53,51.089563160500006,71.4026069855,51.089518359,51.089607962,71.402535409,71.40267856199999,275,8.424222468056772,0.9066501816671741
153_54,51.089563160500006,71.4027501385,51.089518359,51.089607962,71.40267856199999,71.402821715,269,10.247799429862402,0.770566664528868
153_115,51.089563160500006,71.4114824715,51.089518359,51.089607962,71.411410895,71.411554048,56,6.361940948604176,0.8549783353947433
153_180,51.089563160500006,71.42078741649999,51.089518359,51.089607962,71.42071584,71.420858993,64,8.654389325842564,0.8987706040088008
153_181,51.089563160500006,71.4209305695,51.089518359,51.089607962,71.420858993,71.421002146,61,12.338938886965453,0.5530146160689429
153_190,51.089563160500006,71.42221894650001,51.089518359,51.089607962,71.42214737,71.422290523,70,8.601338750229425,0.8123759881964698
153_207,51.089563160500006,71.42465254749999,51.089518359,51.089607962,71.424580971,71.424724124,136,14.91657755782832,0.5715952148066255
153_208,51.089563160500006,71.4247957005,51.089518359,51.089607962,71.424724124,71.424867277,126,13.49770576200055,0.6422741535637662
153_209,51.089563160500006,71.42493885350001,51.089518359,51.089607962,71.424867277,71.42501043,276,7.157865420302528,1.0
153_233,51.089563160500006,71.4283745255,51.089518359,51.089607962,71.428302949,71.428446102,86,9.276769890932687,0.8255295998249768
153_276,51.089563160500006,71.4345301045,51.089518359,51.089607962,71.43445852800001,71.434601681,46,9.920339838236934,0.4394486102675275
153_286,51.089563160500006,71.4359616345,51.089518359,51.089607962,71.435890058,71.43603321100001,32,13.34538128942728,0.3739041563251966
153_287,51.089563160500006,71.4361047875,51.089518359,51.089607962,71.43603321100001,71.436176364,52,13.691273892342496,0.5360553945460733
153_288,51.089563160500006,71.43624794050001,51.089518359,51.089607962,71.436176364,71.436319517,65,13.787455062685865,0.634519613037059
153_289,51.089563160500006,71.43639109349999,51.089518359,51.089607962,71.436319517,71.43646267,73,14.78050976990582,0.4833173597116988
153_290,51.089563160500006,71.4365342465,51.089518359,51.089607962,71.43646267,71.43660582300001,88,14.987987591233688,0.45164358247625197
153_291,51.089563160500006,71.43667739950001,51.089518359,51.089607962,71.43660582300001,71.436748976,77,15.442576233710748,0.42986014620757085
153_292,51.089563160500006,71.4368205525,51.089518359,51.089607962,71.436748976,71.436892129,58,14.767340141362158,0.48469155313600093
153_293,51.089563160500006,71.4369637055,51.089518359,51.089607962,71.436892129,71.437035282,48,15.164094304523468,0.29867255976054063
154_53,51.0896527635,71.4026069855,51.089607962,51.089697565,71.402535409,71.40267856199999,361,6.32414127832141,1.0
154_54,51.0896527635,71.4027501385,51.089607962,51.089697565,71.40267856199999,71.402821715,264,10.550842896829428,0.8017344404937234
154_55,51.0896527635,71.40289329149999,51.089607962,51.089697565,71.402821715,71.402964868,120,5.2446585401737975,1.0
154_101,51.0896527635,71.40947832949999,51.089607962,51.089697565,71.409406753,71.409549906,189,4.705462911832925,1.0
154_102,51.0896527635,71.4096214825,51.089607962,51.089697565,71.409549906,71.40969305899999,145,6.158559025213074,0.9784756884525472
154_103,51.0896527635,71.4097646355,51.089607962,51.089697565,71.40969305899999,71.409836212,246,3.7766585846952205,1.0
154_104,51.0896527635,71.40990778849999,51.089607962,51.089697565,71.409836212,71.409979365,181,6.300321127441366,0.9624200641033926
154_105,51.0896527635,71.4100509415,51.089607962,51.089697565,71.409979365,71.410122518,172,6.657518359141249,0.9348956494997414
154_106,51.0896527635,71.4101940945,51.089607962,51.089697565,71.410122518,71.410265671,176,7.839748716521151,0.8977614166182695
154_107,51.0896527635,71.4103372475,51.089607962,51.089697565,71.410265671,71.410408824,203,6.887699834146387,0.892213906181132
154_108,51.0896527635,71.4104804005,51.089607962,51.089697565,71.410408824,71.410551977,285,4.597698941272022,1.0
154_109,51.0896527635,71.41062355349999,51.089607962,51.089697565,71.410551977,71.41069513,244,5.2283398055783925,0.999565326634033
154_180,51.0896527635,71.42078741649999,51.089607962,51.089697565,71.42071584,71.420858993,68,8.949981520567599,0.881817298115595
154_181,51.0896527635,71.4209305695,51.089607962,51.089697565,71.420858993,71.421002146,52,12.039488436473023,0.6300116057691074
154_190,51.0896527635,71.42221894650001,51.089607962,51.089697565,71.42214737,71.422290523,44,8.645232262494346,0.6006601675535955
154_191,51.0896527635,71.42236209949999,51.089607962,51.089697565,71.422290523,71.422433676,47,6.228088522865354,0.7480628662951256
154_207,51.0896527635,71.42465254749999,51.089607962,51.089697565,71.424580971,71.424724124,94,13.885310342495899,0.6554370970486141
154_208,51.0896527635,71.4247957005,51.089607962,51.089697565,71.424724124,71.424867277,132,13.709060378672918,0.6458283275369467
154_209,51.0896527635,71.42493885350001,51.089607962,51.089697565,71.424867277,71.42501043,222,11.064709144478345,0.7477312218264711
154_210,51.0896527635,71.42508200649999,51.089607962,51.089697565,71.42501043,71.425153583,46,5.430394672603434,0.8789549636591323
154_233,51.0896527635,71.4283745255,51.089607962,51.089697565,71.428302949,71.428446102,61,9.120796826584378,0.7929352468676403
154_234,51.0896527635,71.4285176785,51.089607962,51.089697565,71.428446102,71.428589255,45,9.658523133520958,0.602905842292919
154_276,51.0896527635,71.4345301045,51.089607962,51.089697565,71.43445852800001,71.434601681,48,9.695404023497899,0.4584154716024821
154_281,51.0896527635,71.4352458695,51.089607962,51.089697565,71.435174293,71.435317446,36,9.865772580573825,0.5151580167137024
154_282,51.0896527635,71.4353890225,51.089607962,51.089697565,71.435317446,71.435460599,52,12.394083678333576,0.5747203733924555
154_283,51.0896527635,71.4355321755,51.089607962,51.089697565,71.435460599,71.435603752,43,12.873146369220821,0.3077424355470902
154_284,51.0896527635,71.4356753285,51.089607962,51.089697565,71.435603752,71.435746905,79,13.03531778843457,0.5892018192950914
154_285,51.0896527635,71.43581848150001,51.089607962,51.089697565,71.435746905,71.435890058,88,13.679606126915324,0.53763629247582
154_286,51.0896527635,71.4359616345,51.089607962,51.089697565,71.435890058,71.43603321100001,79,14.032648627355323,0.5176748996527059
154_287,51.0896527635,71.4361047875,51.089607962,51.089697565,71.43603321100001,71.436176364,81,13.923674135007502,0.4682681177280625
154_288,51.0896527635,71.43624794050001,51.089607962,51.089697565,71.436176364,71.436319517,57,14.836830597662676,0.5001307321424462
154_289,51.0896527635,71.43639109349999,51.089607962,51.089697565,71.436319517,71.43646267,45,14.099372344506158,0.2416033947705406
155_53,51.089742366500005,71.4026069855,51.089697565,51.089787168,71.402535409,71.40267856199999,371,4.471575712930977,1.0
155_54,51.089742366500005,71.4027501385,51.089697565,51.089787168,71.40267856199999,71.402821715,283,9.653537969153891,0.8751518387622417
155_55,51.089742366500005,71.40289329149999,51.089697565,51.089787168,71.402821715,71.402964868,138,7.960645469500905,0.9231213797936482
155_99,51.089742366500005,71.4091920235,51.089697565,51.089787168,71.40912044699999,71.4092636,236,5.214202973736739,0.980394473648057
155_101,51.089742366500005,71.40947832949999,51.089697565,51.089787168,71.409406753,71.409549906,173,5.980721697400664,0.9833835804983184
155_102,51.089742366500005,71.4096214825,51.089697565,51.089787168,71.409549906,71.40969305899999,201,4.056840982051642,1.0
155_103,51.089742366500005,71.4097646355,51.089697565,51.089787168,71.40969305899999,71.409836212,111,5.726013637927621,1.0
155_104,51.089742366500005,71.40990778849999,51.089697565,51.089787168,71.409836212,71.409979365,115,6.254130662930326,0.9432807867962247
155_105,51.089742366500005,71.4100509415,51.089697565,51.089787168,71.409979365,71.410122518,80,5.795830061690737,1.0
155_106,51.089742366500005,71.4101940945,51.089697565,51.089787168,71.410122518,71.410265671,49,7.561530141532409,0.6614373621692362
155_107,51.089742366500005,71.4103372475,51.089697565,51.089787168,71.410265671,71.410408824,38,8.046029475020609,0.6478921611551217
155_108,51.089742366500005,71.4104804005,51.089697565,51.089787168,71.410408824,71.410551977,75,4.607270413699563,1.0
155_114,51.089742366500005,71.4113393185,51.089697565,51.089787168,71.41126774199999,71.411410895,172,5.105206572775674,0.9971466181176243
155_115,51.089742366500005,71.4114824715,51.089697565,51.089787168,71.411410895,71.411554048,125,6.455527860393896,0.89540486496079
155_180,51.089742366500005,71.42078741649999,51.089697565,51.089787168,71.42071584,71.420858993,103,4.429533886660579,1.0
155_181,51.089742366500005,71.4209305695,51.089697565,51.089787168,71.420858993,71.421002146,49,12.309634516252787,0.3410323847396687
155_190,51.089742366500005,71.42221894650001,51.089697565,51.089787168,71.42214737,71.422290523,38,6.0989977478198,0.7489942509742589
155_191,51.089742366500005,71.42236209949999,51.089697565,51.089787168,71.422290523,71.422433676,54,7.53291661638357,0.8784177496344248
155_207,51.089742366500005,71.42465254749999,51.089697565,51.089787168,71.424580971,71.424724124,58,13.708303157436767,0.7015188252016105
155_208,51.089742366500005,71.4247957005,51.089697565,51.089787168,71.424724124,71.424867277,145,14.941017046513204,0.5114143014593275
155_209,51.089742366500005,71.42493885350001,51.089697565,51.089787168,71.424867277,71.42501043,247,10.776383062168243,0.8041539772220643
155_210,51.089742366500005,71.42508200649999,51.089697565,51.089787168,71.42501043,71.425153583,95,5.42947114171956,1.0
155_233,51.089742366500005,71.4283745255,51.089697565,51.089787168,71.428302949,71.428446102,30,7.024255355617565,0.7521131256952727
155_234,51.089742366500005,71.4285176785,51.089697565,51.089787168,71.428446102,71.428589255,91,11.212736388836536,0.5465034556472927
155_276,51.089742366500005,71.4345301045,51.089697565,51.089787168,71.43445852800001,71.434601681,39,9.02315163335947,0.6633628938290883
155_277,51.089742366500005,71.43467325750001,51.089697565,51.089787168,71.434601681,71.434744834,80,7.20552258109349,0.8434575568088951
155_278,51.089742366500005,71.43481641049999,51.089697565,51.089787168,71.434744834,71.434887987,78,9.28184388816166,0.8268412663301958
155_279,51.089742366500005,71.4349595635,51.089697565,51.089787168,71.434887987,71.43503114,74,10.414046835230396,0.8128980415933602
155_280,51.089742366500005,71.43510271650001,51.089697565,51.089787168,71.43503114,71.435174293,128,7.913767982520227,0.9572009072923398
155_281,51.089742366500005,71.4352458695,51.089697565,51.089787168,71.435174293,71.435317446,104,9.389603765149944,0.8217965243748533
155_282,51.089742366500005,71.4353890225,51.089697565,51.089787168,71.435317446,71.435460599,128,10.63466150508458,0.8112911686015776
155_283,51.089742366500005,71.4355321755,51.089697565,51.089787168,71.435460599,71.435603752,100,12.211101018370819,0.6755689239636748
155_284,51.089742366500005,71.4356753285,51.089697565,51.089787168,71.435603752,71.435746905,65,12.189280708438543,0.6623615048228544
155_285,51.089742366500005,71.43581848150001,51.089697565,51.089787168,71.435746905,71.435890058,36,12.776117663873038,0.3526581089397631
156_54,51.0898319695,71.4027501385,51.089787168,51.089876771,71.40267856199999,71.402821715,346,8.835131565135445,0.9172456058527905
156_55,51.0898319695,71.40289329149999,51.089787168,51.089876771,71.402821715,71.402964868,219,8.841049824090497,0.9110024215963037
156_89,51.0898319695,71.4077604935,51.089787168,51.089876771,71.407688917,71.40783207,30,5.401038666736722,0.8048818007256415
156_90,51.0898319695,71.40790364649999,51.089787168,51.089876771,71.40783207,71.407975223,47,5.650240875266461,0.7679246495128551
156_114,51.0898319695,71.4113393185,51.089787168,51.089876771,71.41126774199999,71.411410895,158,5.634963362771441,0.938017420000343
156_115,51.0898319695,71.4114824715,51.089787168,51.089876771,71.411410895,71.411554048,105,7.0324410623672415,0.873739643855566
156_180,51.0898319695,71.42078741649999,51.089787168,51.089876771,71.42071584,71.420858993,61,10.440796875736675,0.6870880782871205
156_181,51.0898319695,71.4209305695,51.089787168,51.089876771,71.420858993,71.421002146,69,12.214234960433295,0.5690199394236617
156_191,51.0898319695,71.42236209949999,51.089787168,51.089876771,71.422290523,71.422433676,61,8.582635280543135,0.7545314927118989
156_207,51.0898319695,71.42465254749999,51.089787168,51.089876771,71.424580971,71.424724124,45,8.989495102433105,0.7574434250440374
156_208,51.0898319695,71.4247957005,51.089787168,51.089876771,71.424724124,71.424867277,164,15.047124018636216,0.5250976952368758
156_209,51.0898319695,71.42493885350001,51.089787168,51.089876771,71.424867277,71.42501043,211,10.674539296015265,0.7936989115133297
156_210,51.0898319695,71.42508200649999,51.089787168,51.089876771,71.42501043,71.425153583,165,6.599538976069515,1.0
156_233,51.0898319695,71.4283745255,51.089787168,51.089876771,71.428302949,71.428446102,46,3.8795235760139515,0.9412574027934466
156_234,51.0898319695,71.4285176785,51.089787168,51.089876771,71.428446102,71.428589255,133,7.8049707697502555,0.9009127070112002
156_272,51.0898319695,71.43395749250001,51.089787168,51.089876771,71.43388591600001,71.434029069,51,7.808889894400578,0.8208785391887994
156_273,51.0898319695,71.4341006455,51.089787168,51.089876771,71.434029069,71.434172222,90,5.636974630025961,1.0
156_274,51.0898319695,71.4342437985,51.089787168,51.089876771,71.434172222,71.434315375,111,5.142018822952652,1.0
156_275,51.0898319695,71.4343869515,51.089787168,51.089876771,71.434315375,71.43445852800001,117,7.207113695153832,1.0
156_276,51.0898319695,71.4345301045,51.089787168,51.089876771,71.43445852800001,71.434601681,90,9.385062667867475,0.8906402514302818
156_277,51.0898319695,71.43467325750001,51.089787168,51.089876771,71.434601681,71.434744834,153,7.594593236164146,1.0
156_278,51.0898319695,71.43481641049999,51.089787168,51.089876771,71.434744834,71.434887987,131,8.897331424296834,0.9314750364052027
156_279,51.0898319695,71.4349595635,51.089787168,51.089876771,71.434887987,71.43503114,83,8.436969483480548,0.9621935688771825
156_280,51.0898319695,71.43510271650001,51.089787168,51.089876771,71.43503114,71.435174293,88,6.277781583575742,1.0
156_281,51.0898319695,71.4352458695,51.089787168,51.089876771,71.435174293,71.435317446,44,7.487683780274716,0.7869749164388673
157_54,51.0899215725,71.4027501385,51.089876771,51.089966374,71.40267856199999,71.402821715,367,7.5830820054588965,1.0
157_55,51.0899215725,71.40289329149999,51.089876771,51.089966374,71.402821715,71.402964868,275,10.872173159493705,0.8194576635589734
157_85,51.0899215725,71.4071878815,51.089876771,51.089966374,71.407116305,71.407259458,47,4.857770947364358,0.832989969942425
157_86,51.0899215725,71.4073310345,51.089876771,51.089966374,71.407259458,71.407402611,63,6.798169762702349,0.9395591538105126
157_87,51.0899215725,71.40747418749999,51.089876771,51.089966374,71.407402611,71.40754576399999,113,6.194049260977588,0.9774200725351345
157_88,51.0899215725,71.4076173405,51.089876771,51.089966374,71.40754576399999,71.407688917,139,7.404279392764712,0.8489847392658887
157_90,51.0899215725,71.40790364649999,51.089876771,51.089966374,71.40783207,71.407975223,180,6.37763210684761,0.8995762537278531
157_91,51.0899215725,71.4080467995,51.089876771,51.089966374,71.407975223,71.408118376,128,7.2830317417173775,0.8610394816673526
157_92,51.0899215725,71.40818995250001,51.089876771,51.089966374,71.408118376,71.408261529,106,5.000563858179568,1.0
157_93,51.0899215725,71.40833310549999,51.089876771,51.089966374,71.408261529,71.408404682,68,4.977871723951576,1.0
157_114,51.0899215725,71.4113393185,51.089876771,51.089966374,71.41126774199999,71.411410895,134,5.832303637934108,0.9629990622213651
157_115,51.0899215725,71.4114824715,51.089876771,51.089966374,71.411410895,71.411554048,83,9.21403696362415,0.6308623450166944
157_180,51.0899215725,71.42078741649999,51.089876771,51.089966374,71.42071584,71.420858993,54,8.578537982140707,0.8778268509865894
157_181,51.0899215725,71.4209305695,51.089876771,51.089966374,71.420858993,71.421002146,42,11.73191668084281,0.33809606645704027
157_191,51.0899215725,71.42236209949999,51.089876771,51.089966374,71.422290523,71.422433676,60,8.838752654684066,0.7050771905293014
157_208,51.0899215725,71.4247957005,51.089876771,51.089966374,71.424724124,71.424867277,173,14.29960416419728,0.6094484043079622
157_209,51.0899215725,71.42493885350001,51.089876771,51.089966374,71.424867277,71.42501043,187,11.725340956427651,0.7347800713021693
157_210,51.0899215725,71.42508200649999,51.089876771,51.089966374,71.42501043,71.425153583,197,7.81118634339621,0.9583882250823379
157_234,51.0899215725,71.4285176785,51.089876771,51.089966374,71.428446102,71.428589255,95,9.74692606193043,0.6995407620840084
157_268,51.0899215725,71.4333848805,51.089876771,51.089966374,71.433313304,71.433456457,34,11.876583468425975,0.31357144077543336
157_269,51.0899215725,71.43352803350001,51.089876771,51.089966374,71.433456457,71.43359961,69,11.448375107442333,0.6433912426227046
157_270,51.0899215725,71.43367118649999,51.089876771,51.089966374,71.43359961,71.433742763,81,10.82746413374783,0.7804221093754677
157_271,51.0899215725,71.4338143395,51.089876771,51.089966374,71.433742763,71.43388591600001,91,9.405600196888907,0.8813433852227137
157_272,51.0899215725,71.43395749250001,51.089876771,51.089966374,71.43388591600001,71.434029069,112,9.890936353723134,0.8956274335542886
157_273,51.0899215725,71.4341006455,51.089876771,51.089966374,71.434029069,71.434172222,76,10.13160775358658,0.9024596192140866
157_274,51.0899215725,71.4342437985,51.089876771,51.089966374,71.434172222,71.434315375,89,10.54534270156827,0.864201747790529
157_275,51.0899215725,71.4343869515,51.089876771,51.089966374,71.434315375,71.43445852800001,63,9.355712001541734,0.8998025154415865
157_276,51.0899215725,71.4345301045,51.089876771,51.089966374,71.43445852800001,71.434601681,36,10.517342031423782,0.6402971115144303
157_277,51.0899215725,71.43467325750001,51.089876771,51.089966374,71.434601681,71.434744834,68,8.02496620864756,0.9844421554635863
158_54,51.090011175499995,71.4027501385,51.089966374,51.090055977,71.40267856199999,71.402821715,306,7.740809869059254,0.9815595286345293
158_55,51.090011175499995,71.40289329149999,51.089966374,51.090055977,71.402821715,71.402964868,240,11.892943862719703,0.7317314512928956
158_83,51.090011175499995,71.4069015755,51.089966374,51.090055977,71.406829999,71.40697315199999,101,8.113616105395025,0.7996571564717199
158_84,51.090011175499995,71.4070447285,51.089966374,51.090055977,71.40697315199999,71.407116305,118,8.08822026422013,0.8231480700874825
158_85,51.090011175499995,71.4071878815,51.089966374,51.090055977,71.407116305,71.407259458,203,6.392097119414395,0.9818827236423484
158_86,51.090011175499995,71.4073310345,51.089966374,51.090055977,71.407259458,71.407402611,132,8.235132817774353,0.8331424442592446
158_87,51.090011175499995,71.40747418749999,51.089966374,51.090055977,71.407402611,71.40754576399999,87,8.286022370692217,0.8575339380719504
158_89,51.090011175499995,71.4077604935,51.089966374,51.090055977,71.407688917,71.40783207,57,4.2074583282787055,1.0
158_114,51.090011175499995,71.4113393185,51.089966374,51.090055977,71.41126774199999,71.411410895,112,6.594281587155206,0.9135464581436472
158_115,51.090011175499995,71.4114824715,51.089966374,51.090055977,71.411410895,71.411554048,92,9.350304206239452,0.6166002819863723
158_180,51.090011175499995,71.42078741649999,51.089966374,51.090055977,71.42071584,71.420858993,67,11.015194679780077,0.7022785075459042
158_181,51.090011175499995,71.4209305695,51.089966374,51.090055977,71.420858993,71.421002146,38,11.746805042222675,0.3868518069690027
158_191,51.090011175499995,71.42236209949999,51.089966374,51.090055977,71.422290523,71.422433676,63,8.165309026871332,0.811483940863216
158_208,51.090011175499995,71.4247957005,51.089966374,51.090055977,71.424724124,71.424867277,107,14.365641844416247,0.5804848344285127
158_209,51.090011175499995,71.42493885350001,51.089966374,51.090055977,71.424867277,71.42501043,141,12.607313109278772,0.7601145650268721
158_210,51.090011175499995,71.42508200649999,51.089966374,51.090055977,71.42501043,71.425153583,247,9.419091979760113,0.8356735777940998
158_211,51.090011175499995,71.4252251595,51.089966374,51.090055977,71.425153583,71.425296736,32,4.580337123390915,0.927057285109286
158_234,51.090011175499995,71.4285176785,51.089966374,51.090055977,71.428446102,71.428589255,124,6.142565086871106,0.972339139306204
158_235,51.090011175499995,71.4286608315,51.089966374,51.090055977,71.428589255,71.428732408,36,8.284562194525401,0.4938327978012692
158_264,51.090011175499995,71.4328122685,51.089966374,51.090055977,71.432740692,71.432883845,87,4.382134800517666,1.0
158_265,51.090011175499995,71.4329554215,51.089966374,51.090055977,71.432883845,71.433026998,65,12.771681925669084,0.6487477020284111
158_266,51.090011175499995,71.43309857450001,51.089966374,51.090055977,71.433026998,71.433170151,72,13.2130629494524,0.5905647263268259
158_267,51.090011175499995,71.43324172749999,51.089966374,51.090055977,71.433170151,71.433313304,57,13.51560565144589,0.5582141255510524
158_268,51.090011175499995,71.4333848805,51.089966374,51.090055977,71.433313304,71.433456457,76,13.627514988316674,0.5824890995287249
158_269,51.090011175499995,71.43352803350001,51.089966374,51.090055977,71.433456457,71.43359961,77,12.65701276894427,0.7331124292483477
158_270,51.090011175499995,71.43367118649999,51.089966374,51.090055977,71.43359961,71.433742763,73,12.561322022096624,0.7196942448337671
158_271,51.090011175499995,71.4338143395,51.089966374,51.090055977,71.433742763,71.43388591600001,48,12.383850036280228,0.5678685823804972
158_272,51.090011175499995,71.43395749250001,51.089966374,51.090055977,71.43388591600001,71.434029069,33,12.122518046047327,0.49442311095640246
158_278,51.090011175499995,71.43481641049999,51.089966374,51.090055977,71.434744834,71.434887987,35,7.444701483924005,0.7277583055683716
159_54,51.0901007785,71.4027501385,51.090055977,51.090145580000005,71.40267856199999,71.402821715,265,7.802142561175662,0.9649653888084564
159_55,51.0901007785,71.40289329149999,51.090055977,51.090145580000005,71.402821715,71.402964868,228,12.115122525147589,0.7333651133791184
159_80,51.0901007785,71.4064721165,51.090055977,51.090145580000005,71.40640053999999,71.406543693,178,5.857669119057714,0.9959307157385779
159_81,51.0901007785,71.40661526950001,51.090055977,51.090145580000005,71.406543693,71.406686846,146,7.182408796430418,0.8391110827509118
159_82,51.0901007785,71.40675842249999,51.090055977,51.090145580000005,71.406686846,71.406829999,254,5.352135279418255,0.9865105174237523
159_83,51.0901007785,71.4069015755,51.090055977,51.090145580000005,71.406829999,71.40697315199999,133,4.294644642219809,1.0
159_84,51.0901007785,71.4070447285,51.090055977,51.090145580000005,71.40697315199999,71.407116305,66,5.485281045827356,1.0
159_114,51.0901007785,71.4113393185,51.090055977,51.090145580000005,71.41126774199999,71.411410895,115,6.82252953850077,0.9311581473009414
159_115,51.0901007785,71.4114824715,51.090055977,51.090145580000005,71.411410895,71.411554048,66,10.136860704981487,0.5879478535833886
159_116,51.0901007785,71.4116256245,51.090055977,51.090145580000005,71.411554048,71.411697201,45,8.954818489180438,0.543657618428435
159_179,51.0901007785,71.42064426350001,51.090055977,51.090145580000005,71.420572687,71.42071584,56,7.68598563237108,0.8674648152780593
159_180,51.0901007785,71.42078741649999,51.090055977,51.090145580000005,71.42071584,71.420858993,57,11.25305770616498,0.5990924370800873
159_181,51.0901007785,71.4209305695,51.090055977,51.090145580000005,71.420858993,71.421002146,33,10.093635910226071,0.5518101994937008
159_191,51.0901007785,71.42236209949999,51.090055977,51.090145580000005,71.422290523,71.422433676,49,8.182744731657499,0.5795014878531997
159_208,51.0901007785,71.4247957005,51.090055977,51.090145580000005,71.424724124,71.424867277,69,13.76583902738046,0.6122611714200155
159_209,51.0901007785,71.42493885350001,51.090055977,51.090145580000005,71.424867277,71.42501043,151,13.25436476613292,0.6778745829988089
159_210,51.0901007785,71.42508200649999,51.090055977,51.090145580000005,71.42501043,71.425153583,328,8.219003908469155,0.9229069726714629
